Equal Opportunity,Equalized Odds,Statistical Parity,Accuracy Equality,Weighted,Calibration,auc,sen_var_exclusion
0.0,0.0,0.0,0.22994203321531348,0.0,0.04284864683271919,0.7950778473200079,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04165103466739029,0.7940229773801902,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05980942935714202,0.7934403228422983,
0.0,0.0,0.0,0.22994203321531348,0.0,0.043026235732265265,0.7950879505676749,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04729840249378667,0.7948200616662475,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04254142296273059,0.7940196466443477,
0.0,0.0,0.0,0.22994203321531348,0.0,0.054446843687902854,0.7941163903771268,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04216827354513511,0.7946651912540947,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05180199119309225,0.7936991256068716,
0.0,0.0,0.0,0.22994203321531348,0.0,0.058740299451845376,0.7934095436022944,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03834792945111879,0.7948941750346786,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04489772434538134,0.7948712837658118,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04311838629882334,0.7940968466570127,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05076077212639908,0.7934317551425335,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04687768301553643,0.7943068950263671,
0.0,0.0,0.0,0.22994203321531348,0.0,0.045373487314142764,0.7939663817527877,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04306486517730434,0.7950963675600727,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06596916080492433,0.7936953006932363,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05078340813031301,0.794646625445892,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06426728239809806,0.7942375581635507,
0.0,0.0,0.0,0.22994203321531348,0.0,0.040962992167201784,0.7942929130543858,
0.0,0.0,0.0,0.22994203321531348,0.0,0.060620773079647944,0.7935683702935779,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04182543184441796,0.7951230691776305,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04675125181258605,0.7934114676267688,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04339514918059992,0.79483721893661,
0.0,0.0,0.0,0.22994203321531348,0.0,0.040707022721474063,0.7941734658983732,
0.0,0.0,0.0,0.22994203321531348,0.0,0.051800267130288666,0.7944213757704957,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03930462919129576,0.7948008946208857,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04000045492168411,0.794198130437515,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05863605859664352,0.7943916621130656,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05713112412712932,0.7936067962698994,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04795328329474883,0.7947111171464744,
0.0,0.0,0.0,0.22994203321531348,0.0,0.041582693816866786,0.7951598110529831,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05804482795879078,0.7939225671216922,
0.0,0.0,0.0,0.22994203321531348,0.0,0.046895885697236614,0.7949072151090324,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04346260061710735,0.794300939650074,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03972235146593758,0.7951038903772814,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03978975677262535,0.7948444801468105,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04126753504642054,0.795440301581788,
0.0,0.0,0.0,0.22994203321531348,0.0,0.047071644243159225,0.7948687333082295,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05047303781617331,0.794499299955944,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03843164219504154,0.7950006541917376,
0.0,0.0,0.0,0.22994203321531348,0.0,0.041003051561495446,0.7947579758977861,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05453402334330341,0.7945720794845617,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04031753709321649,0.7945288597682216,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04924400686982121,0.7939050438075819,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04382077905755133,0.7949794658973849,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04787698451122709,0.7947657673000631,
0.0,0.0,0.0,0.22994203321531348,0.0,0.054417798894656096,0.7941982850788221,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04010787158254286,0.7949460099858915,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04781750583119907,0.7944200601954035,
0.0,0.0,0.0,0.22994203321531348,0.0,0.045500707296135326,0.794364422622882,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04209778720551932,0.7948185410579506,
0.0,0.0,0.0,0.22994203321531348,0.0,0.038557070567743046,0.7938699885153269,
0.0,0.0,0.0,0.22994203321531348,0.0,0.038442157024043785,0.794972923146388,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05147729203906639,0.7940256620132252,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04646639546097917,0.7943804024743774,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04458047037565486,0.7934601494782618,
0.0,0.0,0.0,0.22994203321531348,0.0,0.057615947530957515,0.7945782473872784,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04824236073568974,0.7946389376373676,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03832258065113143,0.7950006976524078,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05330102350775677,0.7936175486644943,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04697622037255637,0.7949308105999869,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04412721253180724,0.7950225958824275,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03865364269874061,0.7953090678732939,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05238191748806742,0.7939925835726386,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04711904075383783,0.7948530263504032,
0.0,0.0,0.0,0.22994203321531348,0.0,0.058791248879734186,0.7936242452606438,
0.0,0.0,0.0,0.22994203321531348,0.0,0.046778813480715976,0.7943401551306816,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04223212668683893,0.7937242955168019,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05813790026454853,0.794197906156104,
0.0,0.0,0.0,0.22994203321531348,0.0,0.048438482945712784,0.7942092193713081,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04134491142609757,0.7946368235192938,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04965584585020125,0.7945691989975153,
0.0,0.0,0.0,0.22994203321531348,0.0,0.045501023047123786,0.793638590560081,
0.0,0.0,0.0,0.22994203321531348,0.0,0.054046134870375614,0.7933935464695627,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04374989210578456,0.7945616619900231,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04037831560415077,0.7949058143454067,
0.0,0.0,0.0,0.22994203321531348,0.0,0.041665870704397014,0.7950416846236508,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04197480400022036,0.7949537498254553,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05148070916112171,0.7940248474066554,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05440814621368554,0.7934644632307712,
0.0,0.0,0.0,0.22994203321531348,0.0,0.043745264493531985,0.7935034662317878,
0.0,0.0,0.0,0.22994203321531348,0.0,0.051431056296803127,0.7950188838354033,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0452484699502867,0.7935359048919703,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05076167180464403,0.7934291105045548,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05237503967953257,0.7940110740271578,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04223740733732308,0.7937557718135024,
0.0,0.0,0.0,0.22994203321531348,0.0,0.043440059442406136,0.7941546297254627,
0.0,0.0,0.0,0.22994203321531348,0.0,0.049770078471605535,0.794497043981868,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04318098510088119,0.7943201472056508,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04037561795249689,0.7944518818826671,
0.0,0.0,0.0,0.22994203321531348,0.0,0.050663585300071756,0.7937970544859,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0432991973939182,0.7950389678634393,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04858109929014143,0.7946197809420146,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05039495141517494,0.7938222988128613,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04374136633654251,0.7942350088767837,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06450867880178117,0.7938882476635424,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04513712837450647,0.794585594722665,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05364928309962803,0.7936516771860578,
0.0,0.0,0.0,0.22994203321531348,0.0,0.043510003536000375,0.7941400568194985,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05243740927190377,0.7939601261794087,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05144327178892093,0.7933369962698003,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04556060143533453,0.7946619188716949,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05839404822165436,0.7934402037937812,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06300325256198674,0.793408382574844,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04781245872593542,0.7942669927454059,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05350746376607226,0.7936641991979834,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05321079691177066,0.7945983741266629,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04205940349374301,0.7947983444911317,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04003937834433331,0.7948284418013742,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05484557501537225,0.7934555726669331,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05188904618900988,0.7938190777590117,
0.0,0.0,0.0,0.22994203321531348,0.0,0.039934258220251206,0.7949752593447398,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04841073863712723,0.7948967451151282,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0467311517666637,0.793510252887063,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04971463447504181,0.7945987396084193,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04133034200902327,0.7949438025304085,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0549441491546713,0.7937218030380014,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0446658350318354,0.7947908521619577,
0.0,0.0,0.0,0.22994203321531348,0.0,0.042107763125649636,0.7937914381309338,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04308764218349554,0.7945974971390449,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05847043117708193,0.7941803942223201,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04272099152182897,0.7952014195867416,
0.0,0.0,0.0,0.22994203321531348,0.0,0.048618599605063303,0.7941909381649291,
0.0,0.0,0.0,0.22994203321531348,0.0,0.044472394971885515,0.7939010021057545,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05035426418499971,0.793809478664485,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04304938790111939,0.7950126577197415,
0.0,0.0,0.0,0.22994203321531348,0.0,0.043307062972374126,0.7950587883174974,
0.0,0.0,0.0,0.22994203321531348,0.0,0.053405784778608544,0.7935112564164168,
0.0,0.0,0.0,0.22994203321531348,0.0,0.042283437015314236,0.7948749890221063,
0.0,0.0,0.0,0.22994203321531348,0.0,0.056810438297416735,0.7934275185233469,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06214400912080764,0.793358677945791,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0503843179957059,0.7937769022695711,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04457392349686746,0.7934590334569579,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0466796338780484,0.7938054829991219,
0.0,0.0,0.0,0.22994203321531348,0.0,0.047992170188358114,0.7950349156242729,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05947777922904261,0.793462554520563,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04173767501324101,0.7950858354192836,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04982001117478741,0.7945919269610408,
0.0,0.0,0.0,0.22994203321531348,0.0,0.056667803055418346,0.7935371380884861,
0.0,0.0,0.0,0.22994203321531348,0.0,0.050485242680755396,0.7939268258927072,
0.0,0.0,0.0,0.22994203321531348,0.0,0.037780591575604365,0.7948176652879807,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04325377137503398,0.7945026268515121,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04337688799263633,0.7949311890543787,
0.0,0.0,0.0,0.22994203321531348,0.0,0.07420447894179125,0.7936827049199363,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04321178167006282,0.7941311367979432,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04210901716128993,0.7951215270263289,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04367790381661907,0.7949141252150905,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05482531444767044,0.7937587464341125,
0.0,0.0,0.0,0.22994203321531348,0.0,0.042024062870370416,0.7940923223918822,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04539286610861572,0.7937428830553398,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06210209253556964,0.7942140959113966,
0.0,0.0,0.0,0.22994203321531348,0.0,0.038840344012221785,0.7954263988037649,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06071070329289819,0.7935445288377101,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04132565099476116,0.7952300300081727,
0.0,0.0,0.0,0.22994203321531348,0.0,0.046958419346082914,0.7947190954577327,
0.0,0.0,0.0,0.22994203321531348,0.0,0.046824222559871426,0.7943277184477873,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04219826094135063,0.7951162736709902,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04575225928471959,0.7945375696049842,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0417595390014391,0.7951000348351134,
0.0,0.0,0.0,0.22994203321531348,0.0,0.040636454959274565,0.7945113783693052,
0.0,0.0,0.0,0.22994203321531348,0.0,0.047548187522045704,0.7944058301978736,
0.0,0.0,0.0,0.22994203321531348,0.0,0.049217511958774544,0.7947989834285487,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04424931706819914,0.7950392380408169,
0.0,0.0,0.0,0.22994203321531348,0.0,0.047709552439748816,0.793733629491874,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05476131474342061,0.7933726407632314,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04642046856630277,0.7943823906595394,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05472331611043166,0.7945389333708411,
0.0,0.0,0.0,0.22994203321531348,0.0,0.049405730542065526,0.7940674314638616,
0.0,0.0,0.0,0.22994203321531348,0.0,0.062088552260406445,0.7944474819113064,
0.0,0.0,0.0,0.22994203321531348,0.0,0.0417048818828248,0.795406854193831,
0.0,0.0,0.0,0.22994203321531348,0.0,0.048952447507466634,0.7945173380073666,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04204524750899687,0.7940677011260802,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04893737120191635,0.7949560601253688,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04666531032394687,0.7943410655567893,
0.0,0.0,0.0,0.22994203321531348,0.0,0.06307679273190742,0.7934365529569898,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04260299950606521,0.7943696535922288,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04379153557251814,0.795194180013211,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03846456722210376,0.7943187030281877,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04192331207456227,0.7951029825269676,
0.0,0.0,0.0,0.22994203321531348,0.0,0.038411517077795145,0.7937800595842266,
0.0,0.0,0.0,0.22994203321531348,0.0,0.043771952859650694,0.7944884996984128,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03842371236026184,0.7948037678020435,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04631350738981815,0.7937918166321581,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04441978606032929,0.7943881895680533,
0.0,0.0,0.0,0.22994203321531348,0.0,0.040788966218376,0.7945455954981832,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04207894508656173,0.7948008043275968,
0.0,0.0,0.0,0.22994203321531348,0.0,0.039398114590162014,0.7946610880610391,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04832568476296372,0.7946314473688288,
0.0,0.0,0.0,0.22994203321531348,0.0,0.052101175878748615,0.793951827579871,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04570019794630579,0.7947501764402988,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04768565826241992,0.7936496664275735,
0.0,0.0,0.0,0.22994203321531348,0.0,0.05290496561455837,0.7937235169245158,
0.0,0.0,0.0,0.22994203321531348,0.0,0.057226550442193304,0.7940347074993659,
0.0,0.0,0.0,0.22994203321531348,0.0,0.044167893669965236,0.7947556683141644,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03966946666853847,0.794459213294963,
0.0,0.0,0.0,0.22994203321531348,0.0,0.03951025602915411,0.79543826178708,
0.0,0.0,0.0,0.22994203321531348,0.0,0.047612790447113265,0.7947913131354236,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04066511394564529,0.7942659496424893,
0.0,0.0,0.0,0.22994203321531348,0.0,0.04919735648456358,0.7942678508360623,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05431112310301439,0.7935286207572028,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04586390112285484,0.7942045929408198,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04608084062844172,0.7947449340203765,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.048097910615067914,0.7940339529556296,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.046916392867507074,0.7939938541181679,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04295049605102349,0.7947717070576779,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.048721562698594234,0.7942028192490513,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05309816688413672,0.7937542017733765,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05262812701506338,0.7934371564186982,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04937857532657213,0.7935871485579555,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05696622010159657,0.7940771354868705,gender
0.0006289308176100628,0.0006289308176100628,0.000547045951859948,0.22994203321531342,0.0005564789615639859,0.04742844038445265,0.79379180995851,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04760814839103241,0.7942438789513513,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.042625340701852824,0.794569209417773,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.0498898780850869,0.7939647692823091,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05777436631483307,0.794325571898125,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05785468687968211,0.793212408226983,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04306523178931175,0.7943113438675651,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05793108925573273,0.7947148022413266,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05352605063962585,0.794450850089828,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.06011281263357017,0.7933974053134303,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04192487628722512,0.7946436430744837,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04780451423898517,0.7945236665225492,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.047593694086095324,0.79463809579763,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04575609871607835,0.7943084629590251,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04559112511595603,0.7947326689321972,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04712559361417452,0.7939407263993481,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.050039167408030404,0.7947473917493739,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.041562485389153095,0.7945186021368271,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04682044527995595,0.793679617268801,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05446201361758209,0.7940030332177698,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04611385118313723,0.7943715689760851,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05569397071828812,0.7935798419669473,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04836629818051103,0.794587724459417,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05307647152751042,0.7933911259490809,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.051096870042428945,0.7934544161588304,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04598486591326428,0.7945117385355593,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.042282555731493456,0.7945148666734936,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04252726817778742,0.79447319795982,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.06643123575557403,0.7933935161454421,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04623802766043283,0.7940475527734422,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05180415724884101,0.7944307851695003,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.0642037191755957,0.7931137385027593,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04948106552109266,0.793066511225571,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.0503635459843651,0.7938180421727304,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05715302505204966,0.7931626143349588,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04520611883811062,0.7934349334616184,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.046433618933195586,0.7943445416844968,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.0537008751639629,0.7932705437108888,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05750840878314963,0.7935783781197844,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.06224921706309923,0.7932138441150727,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.046818873215393096,0.7947568889361221,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.0572998289777747,0.7943836209290167,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05153344146633758,0.794167426340448,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.044500700740338926,0.7944017585934192,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.06371345224520822,0.7935022359623105,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04594242107549169,0.7940607015463039,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04706110888796303,0.7943964178952467,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05007399747899097,0.7941387106861226,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04634451446179718,0.7934154839687332,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05020637457170945,0.7946619078426131,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.046826806746976125,0.7939489703452198,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.041951537362070176,0.7946675958983187,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.0471195459646283,0.7940924807095497,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04705871685102783,0.7947469926417972,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05015817336953164,0.7943239862861533,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.07457748150536699,0.7930752627901968,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05991509318017108,0.7937922088787561,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04256831903287671,0.7947869497637547,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.052691358858091154,0.793631374051615,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04775818854956393,0.793815423807851,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.046014049697854977,0.7932077234196355,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.04774736904603644,0.7942822100916198,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05121288759459528,0.7931592361576734,gender
0.0,0.0,0.0,0.22994203321531348,0.0,0.05522639538344097,0.7932378336556809,gender
0.0006289308176100628,0.0006289308176100628,0.000547045951859948,0.22994203321531342,0.0005564789615639859,0.04697736002014497,0.7938380330038552,gender
