,const,Age,n_hosp_365d,triage_o2sat,triage_acuity_2,triage_acuity_3,triage_acuity_4,triage_acuity_5,cci_Renal_1,cci_Liver2_1,perf_metric
0,13.483373068364106,0.02293677845686716,0.09715231632317996,-0.1407774804385688,-0.2430531929675166,-1.521188147762471,-4.148466619958048,-2.789534174432944,0.6559953167323798,0.5706079330787907,0.7918361694622092
1,13.186410599996368,0.022836277804909617,0.10453978407949158,-0.13464856316679646,-0.6086051898904146,-1.8357068545615385,-4.09012668019576,-4.521560340848558,0.5260177877239457,0.7683711690606876,0.7924059754711581
2,10.47602760776808,0.024906156402979465,0.08157147934185109,-0.11183186872734806,-0.2476251384483068,-1.475023586739995,-3.143568982638226,-6.296692257806488,0.4495342200501112,1.4529746665489132,0.7913046693507475
3,14.285096951465,0.024108980751564986,0.06743472124892678,-0.14745032342840922,-0.3938878120130978,-1.7316628929777105,-4.1430041134498365,-6.565078100799724,0.48897379625780346,0.7335257445813057,0.7907837046583581
4,16.07653971779713,0.02735799570588278,0.0831642023802738,-0.16658690720252678,-0.6269826052859534,-1.960999292806002,-4.075586157062732,-11.780824530561446,0.4169092699953944,0.982671595504309,0.7912059033854922
5,11.405193379668606,0.0246200963981949,0.08988876039337745,-0.11821188243439992,-0.5152158960235599,-1.7603248286570339,-4.047689766117949,-4.43002623949198,0.5121294980552232,0.922348542203284,0.791911784940053
6,9.264601513317118,0.024823500781427296,0.09814626262019105,-0.09441040616281708,-0.8566927396414157,-1.9757905170410295,-3.8798485043510436,-5.278684435906061,0.6014899216756662,0.8301527575325456,0.791475468332678
7,11.326776856749857,0.028799483824014743,0.10956900874194922,-0.11895371388921662,-0.6661357371858061,-1.9858569676554505,-4.294980522026221,-7.224156612968795,0.6138234027403675,-0.1053217474277629,0.7902877942461635
8,15.095833932176317,0.021042429846152944,0.11806011856291833,-0.15226845192043187,-0.7011960073476636,-1.9276441876535124,-4.201227729250038,-4.619633820540533,0.5413468735966733,0.6518816078209665,0.7924437036414608
9,11.648910532874623,0.025273238302799227,0.0841235397564268,-0.1234777216519154,-0.23177393493912862,-1.5028466933490954,-3.9442711401262436,-6.755110203363657,0.767360656294624,1.7107982787120113,0.7912736751958566
10,13.854820004346879,0.024381008626489026,0.11151900056437987,-0.1451308673858863,-0.2925891434401017,-1.579380462621282,-3.9839781415031448,-6.126287919524749,0.7557763867532099,0.052919464077332945,0.7912615822643837
11,13.3628507656615,0.02404745259331231,0.08036832121904615,-0.13627847560545858,-0.5296766172591773,-1.9736731336096527,-4.863634090147525,-4.5300534601001194,0.5325663480249238,1.3226315305963587,0.791208724254615
12,7.544057245345874,0.02495755195296896,0.10463349798499762,-0.07499768790045856,-1.1560423650189189,-2.1802252596601845,-3.7953844834718593,-6.027525615633211,0.6810941650942517,0.7801076739068625,0.7903126392782177
13,11.250837790494849,0.025400319266295823,0.09405244505179913,-0.1170465612308398,-0.5408684504191568,-1.7848998411337522,-4.032868650332591,-4.916992277651689,0.5286475387525782,0.7118786411877152,0.791856327719946
14,8.458175801887945,0.030057491174625032,0.10716167594093845,-0.0918708468274005,-0.5395371812376589,-1.6626551048843294,-3.928690907141004,-3.9513126518018495,0.4182672998006262,0.7417025429812997,0.7904461162691477
15,10.50281456960869,0.022151617979942074,0.08925456775419162,-0.10789543056023053,-0.5331269040833093,-1.7720785331712476,-3.7720602107950647,-8.011584490011817,0.6145179616327758,0.9413975574876616,0.792032829509857
16,10.029135930918656,0.024309428064960493,0.0788193946168901,-0.10399024573884846,-0.6211378987228934,-1.660026955941329,-4.20219064147815,-6.27715785667497,0.41197400390200944,0.8880842070826946,0.7911427940433164
17,11.627640436367475,0.02436703499154423,0.09184340225409662,-0.1208568061385232,-0.46659925592834717,-1.7031732094574796,-4.006606419474542,-4.136058418019079,0.5358081967978265,0.8320645149485484,0.7919675794955126
18,7.916076906915855,0.02418911540058851,0.12306081988000919,-0.08504458935160496,-0.23190100532889985,-1.5039575929576907,-3.8302002600667047,-4.606740289897191,0.5720433674533322,1.0738190160153087,0.7920915516659774
19,12.09954163639795,0.024584760700501102,0.0712861404950691,-0.12483071240415501,-0.5567620670130389,-1.7705890305530998,-4.007669315062937,-4.819738519497998,0.5334268440068825,0.781990903207908,0.7912468168295238
20,7.890417288348143,0.02874758885577236,0.09253902389849998,-0.08314038446286488,-0.7331992010228646,-1.9258705568787642,-4.182991793206629,-3.5101339519842045,0.5302254041582801,0.6569941794596494,0.7903830090812722
21,14.751780592432784,0.02402315169990813,0.06387267684114117,-0.15216424216677055,-0.37551963764286295,-1.7301235885251518,-4.168467899736055,-6.8930371504276255,0.4857039553196108,0.7099778553469035,0.7904785946902234
22,11.522847480491494,0.025044900945747215,0.07527622846036609,-0.11772105494819554,-0.700069247116087,-1.9159811427259812,-4.0108034767433836,-5.005439663543398,0.3992177212984863,1.1460693643636986,0.791150882739057
23,7.67841821523482,0.024947083611240737,0.10412689594531874,-0.07651366845518795,-1.132665514594117,-2.1642605147776277,-3.801980458929921,-5.969047011464799,0.6748777000185764,0.7840158011775715,0.7904112046125342
24,11.955903210834089,0.028015043061080578,0.09630952685897534,-0.12631256645146313,-0.4449925826335995,-1.681958932545817,-3.9334110832384472,-5.531174881587944,0.4372800024726734,0.9253640076434357,0.7915122088030522
25,10.540236623616824,0.024462324126245605,0.08386489252102647,-0.10935256744149476,-0.5756909403798444,-1.6946680107182386,-4.106517902152065,-5.490250740991959,0.4536858578896403,0.8878158909046453,0.7915542139154259
26,15.058430549975567,0.021722844824004314,0.10165826975610845,-0.15768520009283266,-0.05331794076558127,-1.366727894155869,-4.26887080225345,-1.6466685226339188,0.7580044204051309,0.3486960378574171,0.790766565043893
27,14.051130306892949,0.022023898666699064,0.11066273202645376,-0.14262807445788214,-0.6505367527783252,-1.8773424742715907,-4.1404409635477055,-4.565974834577799,0.5329598641191914,0.7156165925589326,0.7925265925996513
28,11.473944811007604,0.025018543426193786,0.0869082199686301,-0.12058930782583205,-0.35091842765899683,-1.6037074663468756,-3.957902163856842,-5.769715393571035,0.6588429334809753,1.3631591552628182,0.7917494903401866
29,7.187027058790061,0.024083462461376718,0.1301662463497935,-0.07810389767924067,-0.1699347759416387,-1.4517210277720791,-3.7980467274065655,-4.647479550990977,0.5855976505640843,1.114763268972974,0.7918347557259483
30,10.45501076325975,0.02623158961503645,0.08668301848330581,-0.10894943300454356,-0.5932445559743418,-1.7447447021557043,-4.225360669546302,-3.1258071455473617,0.4917966899036939,0.8759975144838773,0.7913368685089177
31,11.977980937407832,0.020123622092106386,0.08397007810750119,-0.12244836511956447,-0.5156281739690326,-1.5852274367905717,-4.576647903359065,-5.577048078956641,0.19104774058762608,1.7072069367633933,0.7910405737041051
32,11.563599409203654,0.025307353492041308,0.0999249555187131,-0.12054034475866904,-0.46190152486503067,-1.740830179307811,-3.884796555526658,-6.90648939224355,0.4801312683856051,1.1622342890850337,0.7920904581243305
33,8.391255166986817,0.0301873499479783,0.10755801337882369,-0.09127389171667633,-0.54015380553603,-1.6607492192810491,-3.9275372033965463,-3.9399840104048507,0.41604780582576106,0.7381894347759348,0.7904256122930196
34,10.71318041336917,0.02287565792661609,0.08967552358878776,-0.11040857648724992,-0.5276150424630764,-1.7633518648386866,-3.8308523481675936,-6.979380317655176,0.5845690652256972,0.9258880536331943,0.7920119699804877
35,9.758018202170353,0.0242283230430043,0.07614296715021486,-0.10114575638168706,-0.6452456260269586,-1.6416513124981935,-4.252941063380892,-6.69457945869547,0.3898475946120777,0.8882265376915519,0.790860788291966
36,11.349475369682562,0.024837355198813617,0.08888922279926044,-0.11853450959787465,-0.4356770208711501,-1.6754591439479722,-3.9675991827376347,-5.068712133328422,0.581644153123606,1.1158510138925029,0.7919346464233743
37,7.845631362320773,0.02417890652534923,0.12374739246284412,-0.08437393451799433,-0.22591342466221354,-1.4989101558150373,-3.8270933763265567,-4.610676782637064,0.5733530705659347,1.0777753164041728,0.792024596429153
38,11.773566614356062,0.024616889992042403,0.0786091575917535,-0.12174291283643109,-0.5406306642277345,-1.7597118216188647,-3.995944074487011,-4.669592550763634,0.5247297005334319,0.8217327886156465,0.7915826459982449
39,11.406527897516481,0.025626689953106397,0.1069728352492151,-0.11794112128424426,-0.6661844761244047,-1.843588083266911,-3.7719379767537284,-4.061441522854909,0.3951825218137416,-0.0826025377867381,0.7905120689601033
40,12.339180978531498,0.02690956871505036,0.07625654486703849,-0.12608374683412124,-0.6992955003759623,-2.0135796070262244,-4.558248100715517,-2.8174606033112957,0.62970813112313,0.7761141965787577,0.7909555798538669
41,11.934520902449473,0.020389388970571694,0.08436458316035234,-0.12210864183030189,-0.515530377257218,-1.5943757417426754,-4.541568512866563,-5.509487335883766,0.20971292922873686,1.6592868326210808,0.7911786114896083
42,9.534297112459926,0.026743156450089227,0.09164422860953482,-0.0996064056215616,-0.6254242436954617,-1.8353490728485933,-4.081512445347865,-3.9580435793380486,0.5204540582091669,0.7702812796020512,0.7913423424458904
43,11.29121951626699,0.027207875479307392,0.10230360813243874,-0.11806071796800774,-0.6074811897099486,-1.8917617763056447,-4.172250529072202,-6.143861162069868,0.5739410688364204,0.2773202034642174,0.7912689781651957
44,11.967833638681766,0.02398109559249908,0.09591122705229699,-0.1234037071234777,-0.5495145549949697,-1.7770332675667255,-4.019222980385588,-4.458970719754867,0.5162349016725887,0.8427137693463491,0.7921400873060348
45,11.757848578850254,0.023093564548604697,0.08539817394233122,-0.1171127259363192,-1.0289970218201392,-2.219616355636196,-5.786135791103892,-4.475690506973777,0.8786739255087928,1.6577769495891421,0.7907976671948027
46,11.652876030470267,0.025279010815726286,0.08406042657877819,-0.123543185892611,-0.2290735934415286,-1.500560741857857,-3.9439622008022828,-6.7774436107722575,0.7698201481557194,1.7186773197806293,0.7912565235922409
47,7.750721169139959,0.024165152265824975,0.12467240108963898,-0.08347037162833731,-0.21784644979492412,-1.4921098217835385,-3.822907519894291,-4.615980358449329,0.5751176133222032,1.0831055787557065,0.7920077985054739
48,10.998888866139442,0.024782334210519827,0.09426574675724093,-0.11555726058358225,-0.37878089982646485,-1.6201575383694817,-3.9482911570486396,-3.2766142946393506,0.3289374437807082,0.8064313711110924,0.7915840119184023
49,11.937164771563758,0.02603084906631472,0.11037574925824008,-0.1249715986815912,-0.4028106278000314,-1.739814527197967,-3.7806333582900393,-9.727649445894322,0.44582972156764794,1.4741655597568215,0.792132653283471
50,12.21625311476008,0.02573385687567044,0.11053444084056958,-0.12739899971908283,-0.49133934828776693,-1.7644486233399335,-4.131099586880685,-2.459968178626819,0.5530749111533666,1.1098173080206888,0.7922857156287133
51,10.985107044353182,0.02515400823399613,0.09219592650010294,-0.1144119437833739,-0.5162533733849753,-1.7346215750561886,-3.972254899633409,-4.379083516843044,0.5020756598951748,0.874357932390169,0.7918996930388977
52,10.709908705802858,0.02451308162560513,0.08553986605812107,-0.11113271820558644,-0.5606037370924074,-1.7061679362262436,-4.074757051263365,-5.229018129272938,0.4675331040762164,0.8877268169408175,0.7916902106417405
53,15.893109618453742,0.020293412413341993,0.12370550571845665,-0.15962559931748865,-0.7398571079465222,-1.966032427233541,-4.2476177380228775,-4.660584195195149,0.5477475010810099,0.6032416371469298,0.7923558032184075
54,11.83763089222007,0.02589274239720086,0.08282285228210391,-0.12179453954656755,-0.6151451029806242,-1.890148907792053,-4.294140827686203,-3.5456573393569015,0.5755147377264195,0.8266648330564791,0.791480577584049
55,10.755273768734193,0.025630082932301845,0.08823756187670653,-0.11191056427052914,-0.5627027949950825,-1.743581484141454,-4.129522219297336,-3.6248250154290567,0.4989424562498734,0.8804094813217654,0.7916311213178895
56,11.621797572808429,0.025173556097367256,0.06997651269487218,-0.11809315441064473,-0.7639416354303923,-1.9757840632181631,-4.02255726530508,-5.205908287066269,0.36107904906901955,1.2348243310260518,0.7906844387548981
57,11.290497244668606,0.027175545347525504,0.1021560270017949,-0.11804257865887147,-0.6062897475721888,-1.8898504330124268,-4.169757530805827,-6.121917262119726,0.573130944213348,0.2850927592776423,0.7912867101654548
58,10.10877433700438,0.024333251939182322,0.07960557122892548,-0.10482578902693436,-0.6140564696119724,-1.6654246367251244,-4.187283159303626,-6.154543997359544,0.4184734385807591,0.8880423987403226,0.791212785907138
59,10.667820692781174,0.024846446972122408,0.08388446226260146,-0.11304684802556873,-0.3149693763122854,-1.5424616948481888,-3.3541978375735284,-5.822481883785635,0.46491154388148315,1.3099764123174844,0.7915835373634771
60,11.611125209056755,0.02521823479535367,0.08472491494251755,-0.1228539443167755,-0.2575041933605887,-1.5246284282373617,-3.947214874705416,-6.542305880441719,0.7439253384921595,1.6357226769820292,0.7913967309924712
61,12.5573074290081,0.027351791180141624,0.07340082742569873,-0.12794914290598258,-0.7358928971086235,-2.0672601885645467,-4.673109574341436,-2.500764477406049,0.65327708836894,0.7541294911522066,0.7907018975336599
62,12.841255405931241,0.025561974580473035,0.08821192352857123,-0.13321181975280683,-0.5514612268453551,-1.814486991264984,-4.009416499485797,-6.863424455064401,0.4793419640118272,0.9190484459856813,0.7917787797877565
63,12.624423188610427,0.024516717973332266,0.10175196228982492,-0.1317510925013085,-0.3965346254048744,-1.6556115209206899,-3.9804924057810465,-5.3256900264698155,0.6405320040262396,0.4447854477748608,0.7919681472005164
64,11.314114571755681,0.028232697945452953,0.10698173500704014,-0.11863571010459721,-0.6452483314839799,-1.952348833659134,-4.251275280660782,-6.839453800794657,0.599620949146631,0.030940452363463433,0.7906723615591851
65,14.995597271131102,0.021136599288144396,0.1173503581017393,-0.1513434821733738,-0.6963353804615527,-1.9228178659367774,-4.195395393377663,-4.614485377041528,0.540542161326292,0.6579968178262623,0.7924591554083477
66,10.083962971661993,0.025028214798677662,0.07684326504214409,-0.10934820037002671,-0.10995962193513398,-1.3371661800805383,-2.713000146655357,-7.266076100375805,0.4180997975222045,1.7452926012920924,0.7904785603150812
67,11.678571761979898,0.0269402229475934,0.08915712617020759,-0.12153904101290132,-0.48924178115975875,-1.688446191604457,-3.2365643417189833,-3.9737833488842096,0.10551587057425288,0.9271715810449587,0.7903660169427235
68,11.497707569480962,0.02387720747510226,0.08804299453609978,-0.11687615501410865,-0.7729740261376532,-1.9820604881990045,-4.886608174759367,-4.448656298179006,0.6955820764778954,1.2748545492575307,0.791641338228322
69,12.355122430883732,0.02694188789686075,0.07604783893787595,-0.12622007657511478,-0.7019701675470197,-2.0175027737534266,-4.5666425833879,-2.7943153305109414,0.6314306338645672,0.7745074765625958,0.7909348904674013
70,11.543124076113113,0.025071264624893622,0.07419022448634055,-0.11779730460245652,-0.7131578108446373,-1.9282358016900962,-4.0132120325325396,-5.0465191726051595,0.3914024437556883,1.1642568013461578,0.7909978294325103
71,14.54111764637173,0.02650562842916006,0.08555978240180395,-0.15074754318855255,-0.5911411829735871,-1.8914665408632025,-4.044182934684513,-9.447093123323054,0.4465389801323962,0.9524769113257925,0.7914931427288164
72,14.465187436441909,0.019741622243025517,0.07698386736439825,-0.14745077855907934,-0.4252586323521401,-1.6697536038868073,-4.893867171464825,-3.788939832182281,0.5215985761011813,0.9619793466686768,0.7913583895490264
73,12.809634928438399,0.02449628963354127,0.10322219541190439,-0.13376515117992363,-0.3808877029521131,-1.6441364530759228,-3.9810171138828663,-5.446204097035384,0.6578797509947548,0.3857978271212933,0.7919006672041994
74,8.48626887986135,0.024884142290898914,0.1010809310732692,-0.08562856171440501,-0.9921112735212795,-2.068271852485098,-3.841639023184554,-5.617442082720005,0.6375009570018886,0.807513571517401,0.7910353747682695
75,11.31901007968239,0.028451829387036158,0.10798202990513071,-0.11875865711173025,-0.6533238455186566,-1.9653037889190599,-4.268172653894871,-6.98818806694724,0.6051119189185767,-0.021741403991438757,0.7905370731762287
76,12.45122511286424,0.030311837485644606,0.1001483150650741,-0.13295623095662823,-0.3976407574027609,-1.6409218189313275,-3.9037873005524246,-6.293244768826787,0.38710943835419076,0.9513959520691513,0.7909890390436436
77,11.530315634335038,0.0263897627342015,0.08162816464954206,-0.12295695901260564,-0.28467091107741294,-1.4130296748465634,-3.714198601143852,-4.870194585824553,0.3619011382616024,0.9066787283546893,0.790906592887863
78,13.51846761908321,0.02252431984578472,0.10689102902866628,-0.13771273842722917,-0.6247071356043422,-1.8516951565031836,-4.109447635661548,-4.538615745362135,0.5286835824036478,0.7481131278981579,0.7924405323238524
79,11.739975472620594,0.023147405091689152,0.0855798875427534,-0.11709647222397333,-1.0114068455916316,-2.203294971843319,-5.72433333757142,-4.473833109377007,0.8660945168432865,1.631468092114361,0.7908756799407328
80,11.172078751274762,0.024699783787035398,0.0916587269236359,-0.11635072976864051,-0.47813351087449546,-1.709509086347259,-3.9690648259299808,-4.117958324050506,0.4622733839622185,0.8659808006509737,0.7919072650771887
81,15.478509338114893,0.027014122218759075,0.12080370787775586,-0.15657328935491968,-0.9968416521330088,-2.281093109006115,-4.503037086645132,-3.601856756998167,0.5668107570426082,0.7204113359552385,0.791941071062507
82,8.020055126823623,0.028589517517094425,0.09246845953884443,-0.08443890967130124,-0.724699971149257,-1.9187319513960888,-4.174989040746656,-3.545456507240872,0.529454827045976,0.6659281018633453,0.7904464500452213
83,14.036450883621676,0.026225470001315847,0.08634716825282235,-0.1455414173224059,-0.5793607253995016,-1.8686123241099535,-4.033861236910022,-8.680035845498614,0.456277755010227,0.9425524392212032,0.7915944682371819
84,10.48006056482184,0.024444322424217076,0.08327084484535888,-0.10872121751250155,-0.5810417819583736,-1.6905894364201473,-4.1177822351279625,-5.582899742521478,0.44877478065208753,0.8878474819596696,0.79151511148876
85,11.456974439832255,0.02499383992108335,0.08717831319775668,-0.12030915320930914,-0.3624745555872504,-1.6134902097124912,-3.9592242715802284,-5.674139440190007,0.6483175230428629,1.3294407508973702,0.7917783969779312
86,11.412474880837859,0.02503079493969585,0.08838900638373605,-0.11815864691712355,-0.5438121528141807,-1.7855186720474014,-4.070261303302169,-4.162938102033215,0.5295758622109926,0.8695158016122987,0.7918157565755246
87,11.508709238495056,0.02520104600324948,0.09838935851159576,-0.11988923438065069,-0.47058410026958675,-1.7409794150863573,-3.9001018708849915,-6.491959640440991,0.48517139777156154,1.116400380426181,0.7920828790611467
88,13.795697813058325,0.02419898747185486,0.07117014565875064,-0.142506958016465,-0.4131500443301655,-1.7332771219900354,-4.116300895305733,-6.221155875482964,0.4924027944000135,0.7582198107343722,0.7910058178596141
89,13.11093489279802,0.026703364553741823,0.12859308745993964,-0.1372069144294603,-0.47072882121377113,-1.7851574851214433,-4.271941090786976,-0.6725399117581037,0.5920134731091578,1.312466308067812,0.7912256152815401
90,12.996994003768283,0.024154471119463745,0.0821475483059942,-0.1329021006977437,-0.526974125656838,-1.933801539854863,-4.711146351276298,-4.511359874953548,0.528747007722218,1.2478246522210827,0.7913584001800309
91,11.907651403400655,0.02779130071935565,0.09593557111718609,-0.12566537354706195,-0.44960536301600407,-1.68595656498572,-3.9362968854849405,-5.456937806063611,0.442167370442371,0.9228281044976244,0.7915408243292389
92,10.292378542766174,0.02496333042012576,0.07935671153240467,-0.11066848052663429,-0.1831405074401502,-1.410449071455873,-2.9418839621973207,-6.750766458642181,0.4348098563241187,1.5899008528330194,0.7909617882199661
93,11.646886119633614,0.026778230020466417,0.08926855858290367,-0.12118923710881474,-0.491005235078092,-1.6922479532908885,-3.28936721003293,-4.005716823690318,0.13440311700248309,0.924337302395333,0.7905699826915596
94,11.461855454953689,0.023985207578497834,0.08840749842981925,-0.11684355128219519,-0.7376894480348877,-1.9493210128404987,-4.762637074624806,-4.444930497498006,0.6703487233961174,1.2220809485667716,0.7917225644412178
95,11.68527662835321,0.025326175861540845,0.08354475240657297,-0.12407806971953375,-0.20701011290722343,-1.4818830870967281,-3.941437973119768,-6.959921530717605,0.7899157363803091,1.7830540178393322,0.791149138598671
96,14.716690182910202,0.024029605272112033,0.06414051052124976,-0.15180979790417826,-0.3769007590369988,-1.7302393303658306,-4.166553252188252,-6.8683775816151975,0.48594981792871556,0.711748444679999,0.7905558878529673
97,12.530688799596037,0.026074590104120277,0.11688114763214423,-0.13084598886593882,-0.48409578375518636,-1.7717267475806242,-4.180598297842721,-1.8317769658577836,0.5667598589142867,1.1810382478847803,0.7921382692169439
98,13.159859210351454,0.024457660869323633,0.10600231798892544,-0.13757361523896341,-0.3513003118652549,-1.6224377886199342,-3.982009305405631,-5.674088970118742,0.690683299141869,0.27425577744159335,0.791737464192028
